date,year,home_team,away_team,home_team_clean,away_team_clean,tournament,home_matches_before,away_matches_before,matches_before_diff,home_win_rate_before,away_win_rate_before,win_rate_diff,home_draw_rate_before,away_draw_rate_before,draw_rate_diff,home_avg_goals_for_before,away_avg_goals_for_before,avg_goals_for_diff,home_avg_goals_against_before,away_avg_goals_against_before,avg_goals_against_diff,home_goal_diff_per_match_before,away_goal_diff_per_match_before,goal_diff_per_match_diff,is_neutral,is_world_cup,is_friendly,result,_row_id,home_fifa_ref_date,home_fifa_rank,home_fifa_total_points,away_fifa_ref_date,away_fifa_rank,away_fifa_total_points,home_ref_date,home_elo,away_ref_date,away_elo,fifa_rank_advantage,fifa_points_diff,elo_diff,is_qualifier,is_nations_league,is_continental_cup,rank_gap_abs,home_rank_strength,away_rank_strength,rank_strength_diff,home_is_top10,away_is_top10,top10_diff,home_is_top25,away_is_top25,top25_diff,attack_form_diff,form_score_diff
2024-01-23,2024,Iran,United Arab Emirates,iran,united arab emirates,AFC Asian Cup,12,12,0,0.9166666666666666,0.5833333333333334,0.33333333333333326,0.08333333333333333,0.25,-0.16666666666666669,3.0833333333333335,1.6666666666666667,1.4166666666666667,0.5833333333333334,0.5833333333333334,0.0,2.5,1.0833333333333333,1.4166666666666667,1,0,0,2,5662,2018-06-07,37.0,708.35,2018-06-07,77.0,417.66,,,,,40.0,290.69,,0,0,1,40.0,0.02702702702702703,0.012987012987012988,0.01404001404001404,0,0,0,0,0,0,1.4166666666666667,0.5041666666666667
2024-01-23,2024,Syria,India,syria,india,AFC Asian Cup,12,12,0,0.25,0.3333333333333333,-0.08333333333333331,0.3333333333333333,0.3333333333333333,0.0,0.9166666666666666,1.0833333333333333,-0.16666666666666663,1.3333333333333333,1.0833333333333333,0.25,-0.4166666666666667,0.0,-0.4166666666666667,1,0,0,2,5663,2018-06-07,73.0,439.65,2018-06-07,97.0,349.92,,,,,24.0,89.72999999999996,,0,0,1,24.0,0.0136986301369863,0.010309278350515464,0.003389351786470837,0,0,0,0,0,0,-0.41666666666666663,-0.15
2024-01-23,2024,Australia,Uzbekistan,australia,uzbekistan,AFC Asian Cup,12,12,0,0.5833333333333334,0.5833333333333334,0.0,0.08333333333333333,0.25,-0.16666666666666669,1.8333333333333333,1.9166666666666667,-0.08333333333333348,0.8333333333333334,1.0,-0.16666666666666663,1.0,0.9166666666666666,0.08333333333333337,1,0,0,1,5664,2018-06-07,36.0,718.33,2018-06-07,95.0,353.91,,,,,59.0,364.42,,0,0,1,59.0,0.027777777777777776,0.010526315789473684,0.017251461988304094,0,0,0,0,0,0,0.08333333333333315,-0.012499999999999997
2024-01-23,2024,Mauritania,Algeria,mauritania,algeria,African Cup of Nations,12,12,0,0.3333333333333333,0.5833333333333334,-0.25000000000000006,0.25,0.4166666666666667,-0.16666666666666669,1.1666666666666667,2.0833333333333335,-0.9166666666666667,1.1666666666666667,0.6666666666666666,0.5000000000000001,0.0,1.4166666666666667,-1.4166666666666667,1,0,0,2,5665,2018-06-07,107.0,304.17,2018-06-07,66.0,473.83,,,,,-41.0,-169.65999999999997,,0,0,1,41.0,0.009345794392523364,0.015151515151515152,-0.005805720758991788,0,0,0,0,0,0,-1.416666666666667,-0.5250000000000001
2024-01-23,2024,Guinea,Senegal,guinea,senegal,African Cup of Nations,12,12,0,0.5,0.6666666666666666,-0.16666666666666663,0.25,0.25,0.0,1.4166666666666667,2.0,-0.5833333333333333,1.1666666666666667,0.5833333333333334,0.5833333333333334,0.25,1.4166666666666667,-1.1666666666666667,1,0,0,0,5666,2018-06-07,68.0,462.98,2018-06-07,27.0,837.98,,,,,-41.0,-375.0,,0,0,1,41.0,0.014705882352941176,0.037037037037037035,-0.02233115468409586,0,0,0,0,0,0,-1.1666666666666665,-0.38333333333333336
2024-01-23,2024,Angola,Burkina Faso,angola,burkina faso,African Cup of Nations,12,12,0,0.25,0.3333333333333333,-0.08333333333333331,0.5833333333333334,0.4166666666666667,0.16666666666666669,1.0,1.1666666666666667,-0.16666666666666674,0.9166666666666666,1.0,-0.08333333333333337,0.08333333333333333,0.16666666666666666,-0.08333333333333333,1,0,0,2,5667,2018-06-07,137.0,209.08,2018-06-07,52.0,604.15,,,,,-85.0,-395.06999999999994,,0,0,1,85.0,0.0072992700729927005,0.019230769230769232,-0.011931499157776531,0,0,0,0,0,0,-0.08333333333333337,-0.033333333333333326
2024-01-23,2024,Gambia,Cameroon,gambia,cameroon,African Cup of Nations,12,12,0,0.25,0.25,0.0,0.25,0.4166666666666667,-0.16666666666666669,0.8333333333333334,1.25,-0.41666666666666663,1.4166666666666667,1.0833333333333333,0.3333333333333335,-0.5833333333333334,0.16666666666666666,-0.75,1,0,0,0,5668,2018-06-07,172.0,91.94,2018-06-07,49.0,613.88,,,,,-123.0,-521.94,,0,0,1,123.0,0.005813953488372093,0.02040816326530612,-0.014594209776934028,0,0,0,0,0,0,-0.7500000000000001,-0.22083333333333333
2024-01-24,2024,Zambia,Morocco,zambia,morocco,African Cup of Nations,12,12,0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,1.75,1.5,0.25,1.0833333333333333,0.6666666666666666,0.41666666666666663,0.6666666666666666,0.8333333333333334,-0.16666666666666674,1,0,0,0,5669,2018-06-07,76.0,420.31,2018-06-07,41.0,685.86,,,,,-35.0,-265.55,,0,0,1,35.0,0.013157894736842105,0.024390243902439025,-0.01123234916559692,0,0,0,0,0,0,-0.16666666666666663,-0.041666666666666685
2024-01-24,2024,Iraq,Vietnam,iraq,vietnam,AFC Asian Cup,12,12,0,0.5,0.3333333333333333,0.16666666666666669,0.25,0.0,0.25,1.6666666666666667,0.75,0.9166666666666667,1.1666666666666667,1.5833333333333333,-0.4166666666666665,0.5,-0.8333333333333334,1.3333333333333335,1,0,0,2,5670,2018-06-07,89.0,376.7,2018-06-07,102.0,334.37,,,,,13.0,42.329999999999984,,0,0,1,13.0,0.011235955056179775,0.00980392156862745,0.0014320334875523241,0,0,0,0,0,0,1.3333333333333333,0.4750000000000001
2024-01-24,2024,Japan,Indonesia,japan,indonesia,AFC Asian Cup,12,12,0,0.8333333333333334,0.3333333333333333,0.5,0.0,0.16666666666666666,-0.16666666666666666,4.083333333333333,1.5833333333333333,2.5,1.0,1.8333333333333333,-0.8333333333333333,3.0833333333333335,-0.25,3.3333333333333335,1,0,0,2,5671,2018-06-07,61.0,520.75,2018-06-07,164.0,111.49,,,,,103.0,409.26,,0,0,1,103.0,0.01639344262295082,0.006097560975609756,0.010295881647341064,0,0,0,0,0,0,3.333333333333333,1.0750000000000002
2024-01-24,2024,Namibia,Mali,namibia,mali,African Cup of Nations,12,12,0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.4166666666666667,0.25,0.16666666666666669,1.0833333333333333,2.1666666666666665,-1.0833333333333333,1.0,0.6666666666666666,0.33333333333333337,0.08333333333333333,1.5,-1.4166666666666667,1,0,0,1,5672,2018-06-07,116.0,277.06,2018-06-07,64.0,483.7,,,,,-52.0,-206.64,,0,0,1,52.0,0.008620689655172414,0.015625,-0.007004310344827586,0,0,0,0,0,0,-1.4166666666666665,-0.5041666666666667
2024-01-24,2024,South Africa,Tunisia,south africa,tunisia,African Cup of Nations,12,12,0,0.3333333333333333,0.5,-0.16666666666666669,0.4166666666666667,0.25,0.16666666666666669,0.9166666666666666,1.3333333333333333,-0.41666666666666663,0.75,0.75,0.0,0.16666666666666666,0.5833333333333334,-0.41666666666666674,1,0,0,1,5673,2018-06-07,74.0,427.68,2018-06-07,21.0,909.91,,,,,-53.0,-482.22999999999996,,0,0,1,53.0,0.013513513513513514,0.047619047619047616,-0.0341055341055341,0,0,0,0,1,-1,-0.41666666666666663,-0.16250000000000003
2024-01-24,2024,Tanzania,DR Congo,tanzania,dr congo,African Cup of Nations,12,12,0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.4166666666666667,-0.16666666666666669,0.5833333333333334,0.9166666666666666,-0.33333333333333326,1.0,0.5833333333333334,0.41666666666666663,-0.4166666666666667,0.3333333333333333,-0.75,1,0,0,1,5674,2018-06-07,140.0,200.32,2018-06-07,38.0,705.87,,,,,-102.0,-505.55,,0,0,1,102.0,0.007142857142857143,0.02631578947368421,-0.019172932330827067,0,0,0,0,0,0,-0.7499999999999999,-0.22083333333333333
2024-01-25,2024,Saudi Arabia,Thailand,saudi arabia,thailand,AFC Asian Cup,12,12,0,0.5,0.3333333333333333,0.16666666666666669,0.16666666666666666,0.3333333333333333,-0.16666666666666666,1.5,1.1666666666666667,0.33333333333333326,1.0,2.0,-1.0,0.5,-0.8333333333333334,1.3333333333333335,1,0,0,1,5676,2018-06-07,67.0,465.28,2018-06-07,122.0,248.21,,,,,55.0,217.06999999999996,,0,0,1,55.0,0.014925373134328358,0.00819672131147541,0.006728651822852948,0,0,0,0,0,0,1.3333333333333333,0.3916666666666667
2024-01-25,2024,Jordan,Bahrain,jordan,bahrain,AFC Asian Cup,12,12,0,0.3333333333333333,0.4166666666666667,-0.08333333333333337,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.6666666666666667,0.9166666666666666,0.7500000000000001,2.25,1.3333333333333333,0.9166666666666667,-0.5833333333333334,-0.4166666666666667,-0.16666666666666669,1,0,0,0,5677,2018-06-07,110.0,296.18,2018-06-07,113.0,289.25,,,,,3.0,6.930000000000007,,0,0,1,3.0,0.00909090909090909,0.008849557522123894,0.00024135156878519679,0,0,0,0,0,0,-0.16666666666666663,-0.07083333333333336
2024-01-25,2024,South Korea,Malaysia,south korea,malaysia,AFC Asian Cup,12,12,0,0.5833333333333334,0.5,0.08333333333333337,0.25,0.25,0.0,2.25,2.25,0.0,0.5833333333333334,1.4166666666666667,-0.8333333333333334,1.6666666666666667,0.8333333333333334,0.8333333333333334,1,0,0,1,5678,2018-06-07,57.0,543.67,2018-06-07,171.0,93.04,,,,,114.0,450.62999999999994,,0,0,1,114.0,0.017543859649122806,0.005847953216374269,0.011695906432748537,0,0,0,0,0,0,0.8333333333333334,0.2541666666666667
2024-01-27,2024,Nigeria,Cameroon,nigeria,cameroon,African Cup of Nations,12,12,0,0.5,0.25,0.25,0.3333333333333333,0.4166666666666667,-0.08333333333333337,1.6666666666666667,1.4166666666666667,0.25,1.0,1.25,-0.25,0.6666666666666666,0.16666666666666666,0.5,1,0,0,2,5679,2018-06-07,48.0,617.79,2018-06-07,49.0,613.88,,,,,1.0,3.909999999999968,,0,0,1,1.0,0.020833333333333332,0.02040816326530612,0.00042517006802721136,0,0,0,0,0,0,0.5,0.24583333333333335
2024-01-27,2024,Angola,Namibia,angola,namibia,African Cup of Nations,12,12,0,0.3333333333333333,0.3333333333333333,0.0,0.5833333333333334,0.4166666666666667,0.16666666666666669,1.1666666666666667,1.0,0.16666666666666674,0.8333333333333334,0.9166666666666666,-0.08333333333333326,0.3333333333333333,0.08333333333333333,0.25,1,0,0,2,5680,2018-06-07,137.0,209.08,2018-06-07,116.0,277.06,,,,,-21.0,-67.97999999999999,,0,0,1,21.0,0.0072992700729927005,0.008620689655172414,-0.0013214195821797132,0,0,0,0,0,0,0.25,0.09583333333333334
2024-01-28,2024,Egypt,DR Congo,egypt,dr congo,African Cup of Nations,12,12,0,0.5833333333333334,0.25,0.33333333333333337,0.3333333333333333,0.5,-0.16666666666666669,2.0833333333333335,0.8333333333333334,1.25,0.9166666666666666,0.5833333333333334,0.33333333333333326,1.1666666666666667,0.25,0.9166666666666667,1,0,0,1,5681,2018-06-07,45.0,649.43,2018-06-07,38.0,705.87,,,,,-7.0,-56.440000000000055,,0,0,1,7.0,0.022222222222222223,0.02631578947368421,-0.004093567251461986,0,0,0,0,0,0,0.9166666666666667,0.3791666666666667
2024-01-28,2024,Equatorial Guinea,Guinea,equatorial guinea,guinea,African Cup of Nations,12,12,0,0.4166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.25,0.16666666666666669,1.5833333333333333,1.25,0.33333333333333326,1.25,1.3333333333333333,-0.08333333333333326,0.3333333333333333,-0.08333333333333333,0.41666666666666663,1,0,0,0,5682,2018-06-07,143.0,189.97,2018-06-07,68.0,462.98,,,,,-75.0,-273.01,,0,0,1,75.0,0.006993006993006993,0.014705882352941176,-0.007712875359934183,0,0,0,0,0,0,0.4166666666666665,0.1375
2024-01-28,2024,Australia,Indonesia,australia,indonesia,AFC Asian Cup,12,12,0,0.5833333333333334,0.3333333333333333,0.25000000000000006,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.8333333333333333,1.6666666666666667,0.16666666666666652,0.75,2.0833333333333335,-1.3333333333333335,1.0833333333333333,-0.4166666666666667,1.5,1,0,0,2,5683,2018-06-07,36.0,718.33,2018-06-07,164.0,111.49,,,,,128.0,606.84,,0,0,1,128.0,0.027777777777777776,0.006097560975609756,0.02168021680216802,0,0,0,0,0,0,1.5,0.5291666666666667
2024-01-28,2024,Tajikistan,United Arab Emirates,tajikistan,united arab emirates,AFC Asian Cup,12,12,0,0.3333333333333333,0.5833333333333334,-0.25000000000000006,0.4166666666666667,0.25,0.16666666666666669,1.4166666666666667,1.75,-0.33333333333333326,1.1666666666666667,0.6666666666666666,0.5000000000000001,0.25,1.0833333333333333,-0.8333333333333333,1,0,0,1,5684,2018-06-07,119.0,263.65,2018-06-07,77.0,417.66,,,,,-42.0,-154.01000000000005,,0,0,1,42.0,0.008403361344537815,0.012987012987012988,-0.004583651642475173,0,0,0,0,0,0,-0.8333333333333334,-0.3125
2024-01-29,2024,Qatar,Palestine,qatar,palestine,AFC Asian Cup,12,12,0,0.5,0.16666666666666666,0.33333333333333337,0.25,0.3333333333333333,-0.08333333333333331,1.75,0.6666666666666666,1.0833333333333335,0.9166666666666666,1.1666666666666667,-0.2500000000000001,0.8333333333333334,-0.5,1.3333333333333335,0,0,0,2,5685,2018-06-07,98.0,347.59,2018-06-07,99.0,347.07,,,,,1.0,0.5199999999999818,,0,0,1,1.0,0.01020408163265306,0.010101010101010102,0.00010307153164295854,0,0,0,0,0,0,1.3333333333333335,0.5000000000000001
2024-01-29,2024,Ivory Coast,Senegal,ivory coast,senegal,African Cup of Nations,12,12,0,0.5833333333333334,0.6666666666666666,-0.08333333333333326,0.16666666666666666,0.25,-0.08333333333333334,2.1666666666666665,1.75,0.4166666666666665,1.0,0.5,0.5,1.1666666666666667,1.25,-0.08333333333333326,0,0,0,1,5687,2018-06-07,68.0,463.4,2018-06-07,27.0,837.98,,,,,-41.0,-374.58000000000004,,0,0,1,41.0,0.014705882352941176,0.037037037037037035,-0.02233115468409586,0,0,0,0,0,0,-0.08333333333333348,-0.08333333333333329
2024-01-29,2024,Iraq,Jordan,iraq,jordan,AFC Asian Cup,12,12,0,0.5,0.3333333333333333,0.16666666666666669,0.25,0.16666666666666666,0.08333333333333334,1.75,1.5833333333333333,0.16666666666666674,1.25,2.0833333333333335,-0.8333333333333335,0.5,-0.5,1.0,1,0,0,0,5688,2018-06-07,89.0,376.7,2018-06-07,110.0,296.18,,,,,21.0,80.51999999999998,,0,0,1,21.0,0.011235955056179775,0.00909090909090909,0.0021450459652706845,0,0,0,0,0,0,1.0000000000000002,0.3583333333333334
2024-01-30,2024,Morocco,South Africa,morocco,south africa,African Cup of Nations,12,12,0,0.5833333333333334,0.25,0.33333333333333337,0.3333333333333333,0.5,-0.16666666666666669,1.5,0.75,0.75,0.5,0.6666666666666666,-0.16666666666666663,1.0,0.08333333333333333,0.9166666666666666,1,0,0,0,5689,2018-06-07,41.0,685.86,2018-06-07,74.0,427.68,,,,,33.0,258.18,,0,0,1,33.0,0.024390243902439025,0.013513513513513514,0.010876730388925511,0,0,0,0,0,0,0.9166666666666666,0.37916666666666665
2024-01-30,2024,Saudi Arabia,South Korea,saudi arabia,south korea,AFC Asian Cup,12,12,0,0.5,0.5833333333333334,-0.08333333333333337,0.25,0.3333333333333333,-0.08333333333333331,1.4166666666666667,2.4166666666666665,-0.9999999999999998,0.8333333333333334,0.6666666666666666,0.16666666666666674,0.5833333333333334,1.75,-1.1666666666666665,1,0,0,1,5690,2018-06-07,67.0,465.28,2018-06-07,57.0,543.67,,,,,-10.0,-78.38999999999999,,0,0,1,10.0,0.014925373134328358,0.017543859649122806,-0.002618486514794448,0,0,0,0,0,0,-1.1666666666666665,-0.35416666666666663
2024-01-30,2024,Uzbekistan,Thailand,uzbekistan,thailand,AFC Asian Cup,12,12,0,0.5,0.3333333333333333,0.16666666666666669,0.3333333333333333,0.4166666666666667,-0.08333333333333337,1.8333333333333333,1.1666666666666667,0.6666666666666665,1.0833333333333333,1.8333333333333333,-0.75,0.75,-0.6666666666666666,1.4166666666666665,1,0,0,2,5691,2018-06-07,95.0,353.91,2018-06-07,122.0,248.21,,,,,27.0,105.70000000000002,,0,0,1,27.0,0.010526315789473684,0.00819672131147541,0.0023295944779982737,0,0,0,0,0,0,1.4166666666666665,0.42916666666666664
2024-01-30,2024,Mali,Burkina Faso,mali,burkina faso,African Cup of Nations,12,12,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,-0.08333333333333331,2.0833333333333335,1.0833333333333333,1.0000000000000002,0.5833333333333334,1.0833333333333333,-0.4999999999999999,1.5,0.0,1.5,1,0,0,2,5692,2018-06-07,64.0,483.7,2018-06-07,52.0,604.15,,,,,-12.0,-120.44999999999999,,0,0,1,12.0,0.015625,0.019230769230769232,-0.003605769230769232,0,0,0,0,0,0,1.5,0.5416666666666667
2024-01-31,2024,Bahrain,Japan,bahrain,japan,AFC Asian Cup,12,12,0,0.5,0.9166666666666666,-0.41666666666666663,0.08333333333333333,0.0,0.08333333333333333,0.9166666666666666,4.25,-3.3333333333333335,1.1666666666666667,0.9166666666666666,0.2500000000000001,-0.25,3.3333333333333335,-3.5833333333333335,1,0,0,0,5693,2018-06-07,113.0,289.25,2018-06-07,61.0,520.75,,,,,-52.0,-231.5,,0,0,1,52.0,0.008849557522123894,0.01639344262295082,-0.007543885100826927,0,0,0,0,0,0,-3.5833333333333335,-1.1083333333333334
2024-01-31,2024,Iran,Syria,iran,syria,AFC Asian Cup,12,12,0,0.9166666666666666,0.25,0.6666666666666666,0.08333333333333333,0.3333333333333333,-0.25,3.0833333333333335,0.75,2.3333333333333335,0.5833333333333334,1.25,-0.6666666666666666,2.5,-0.5,3.0,1,0,0,1,5694,2018-06-07,37.0,708.35,2018-06-07,73.0,439.65,,,,,36.0,268.70000000000005,,0,0,1,36.0,0.02702702702702703,0.0136986301369863,0.013328396890040728,0,0,0,0,0,0,3.0,1.0666666666666667
2024-02-02,2024,Tajikistan,Jordan,tajikistan,jordan,AFC Asian Cup,12,12,0,0.3333333333333333,0.3333333333333333,0.0,0.4166666666666667,0.16666666666666666,0.25,1.5,1.5,0.0,1.25,2.25,-1.0,0.25,-0.75,1.0,1,0,0,0,5695,2018-06-07,119.0,263.65,2018-06-07,110.0,296.18,,,,,-9.0,-32.53000000000003,,0,0,1,9.0,0.008403361344537815,0.00909090909090909,-0.0006875477463712757,0,0,0,0,0,0,1.0,0.3
2024-02-02,2024,DR Congo,Guinea,dr congo,guinea,African Cup of Nations,12,12,0,0.16666666666666666,0.4166666666666667,-0.25,0.5833333333333334,0.25,0.33333333333333337,0.75,1.0833333333333333,-0.33333333333333326,0.6666666666666666,1.1666666666666667,-0.5000000000000001,0.08333333333333333,-0.08333333333333333,0.16666666666666666,1,0,0,2,5696,2018-06-07,38.0,705.87,2018-06-07,68.0,462.98,,,,,30.0,242.89,,0,0,1,30.0,0.02631578947368421,0.014705882352941176,0.011609907120743033,0,0,0,0,0,0,0.16666666666666685,-0.029166666666666667
2024-02-02,2024,Nigeria,Angola,nigeria,angola,African Cup of Nations,12,12,0,0.5833333333333334,0.3333333333333333,0.25000000000000006,0.3333333333333333,0.5833333333333334,-0.25000000000000006,1.8333333333333333,1.0833333333333333,0.75,0.9166666666666666,0.6666666666666666,0.25,0.9166666666666666,0.4166666666666667,0.49999999999999994,1,0,0,2,5697,2018-06-07,48.0,617.79,2018-06-07,137.0,209.08,,,,,89.0,408.7099999999999,,0,0,1,89.0,0.020833333333333332,0.0072992700729927005,0.013534063260340632,0,0,0,0,0,0,0.5,0.21250000000000002
2024-02-02,2024,Australia,South Korea,australia,south korea,AFC Asian Cup,12,12,0,0.5833333333333334,0.5833333333333334,0.0,0.16666666666666666,0.4166666666666667,-0.25,1.9166666666666667,2.5,-0.5833333333333333,0.6666666666666666,0.6666666666666666,0.0,1.25,1.8333333333333333,-0.5833333333333333,1,0,0,0,5698,2018-06-07,36.0,718.33,2018-06-07,57.0,543.67,,,,,21.0,174.66000000000008,,0,0,1,21.0,0.027777777777777776,0.017543859649122806,0.01023391812865497,0,0,0,0,0,0,-0.5833333333333333,-0.1958333333333333
2024-02-03,2024,Iran,Japan,iran,japan,AFC Asian Cup,12,12,0,0.8333333333333334,0.9166666666666666,-0.08333333333333326,0.16666666666666666,0.0,0.16666666666666666,2.6666666666666665,4.0,-1.3333333333333335,0.5833333333333334,1.0,-0.41666666666666663,2.0833333333333335,3.0,-0.9166666666666665,1,0,0,2,5699,2018-06-07,37.0,708.35,2018-06-07,61.0,520.75,,,,,24.0,187.60000000000002,,0,0,1,24.0,0.02702702702702703,0.01639344262295082,0.010633584404076208,0,0,0,0,0,0,-0.9166666666666669,-0.24166666666666659
2024-02-03,2024,Qatar,Uzbekistan,qatar,uzbekistan,AFC Asian Cup,12,12,0,0.5833333333333334,0.5,0.08333333333333337,0.16666666666666666,0.3333333333333333,-0.16666666666666666,1.8333333333333333,1.5833333333333333,0.25,0.9166666666666666,1.0833333333333333,-0.16666666666666663,0.9166666666666666,0.5,0.41666666666666663,0,0,0,1,5700,2018-06-07,98.0,347.59,2018-06-07,95.0,353.91,,,,,-3.0,-6.32000000000005,,0,0,1,3.0,0.01020408163265306,0.010526315789473684,-0.00032223415682062356,0,0,0,0,0,0,0.41666666666666663,0.11666666666666668
2024-02-03,2024,Ivory Coast,Mali,ivory coast,mali,African Cup of Nations,12,12,0,0.5,0.6666666666666666,-0.16666666666666663,0.25,0.25,0.0,2.0,2.0833333333333335,-0.08333333333333348,1.0,0.6666666666666666,0.33333333333333337,1.0,1.4166666666666667,-0.41666666666666674,0,0,0,2,5702,2018-06-07,68.0,463.4,2018-06-07,64.0,483.7,,,,,-4.0,-20.30000000000001,,0,0,1,4.0,0.014705882352941176,0.015625,-0.0009191176470588237,0,0,0,0,0,0,-0.41666666666666685,-0.19583333333333336
2024-02-03,2024,Costa Rica,El Salvador,costa rica,el salvador,Friendly,12,12,0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,-0.33333333333333337,1.0833333333333333,0.6666666666666666,0.41666666666666663,2.0,1.6666666666666667,0.33333333333333326,-0.9166666666666666,-1.0,0.08333333333333337,0,0,1,2,5703,2018-06-07,23.0,884.04,2018-06-07,72.0,441.53,,,,,49.0,442.51,,0,0,0,49.0,0.043478260869565216,0.013888888888888888,0.029589371980676328,0,0,0,1,0,1,0.08333333333333337,0.04583333333333334
2024-02-06,2024,Jordan,South Korea,jordan,south korea,AFC Asian Cup,12,12,0,0.4166666666666667,0.6666666666666666,-0.24999999999999994,0.16666666666666666,0.3333333333333333,-0.16666666666666666,1.4166666666666667,2.5833333333333335,-1.1666666666666667,2.0,0.6666666666666666,1.3333333333333335,-0.5833333333333334,1.9166666666666667,-2.5,1,0,0,2,5704,2018-06-07,110.0,296.18,2018-06-07,57.0,543.67,,,,,-53.0,-247.48999999999995,,0,0,1,53.0,0.00909090909090909,0.017543859649122806,-0.008452950558213716,0,0,0,0,0,0,-2.5,-0.7958333333333333
2024-02-07,2024,Nigeria,South Africa,nigeria,south africa,African Cup of Nations,12,12,0,0.5833333333333334,0.3333333333333333,0.25000000000000006,0.3333333333333333,0.5,-0.16666666666666669,1.8333333333333333,0.8333333333333334,0.9999999999999999,0.9166666666666666,0.5,0.41666666666666663,0.9166666666666666,0.3333333333333333,0.5833333333333333,1,0,0,1,5705,2018-06-07,48.0,617.79,2018-06-07,74.0,427.68,,,,,26.0,190.10999999999996,,0,0,1,26.0,0.020833333333333332,0.013513513513513514,0.007319819819819818,0,0,0,0,0,0,0.5833333333333333,0.25
2024-02-07,2024,Qatar,Iran,qatar,iran,AFC Asian Cup,12,12,0,0.5,0.8333333333333334,-0.33333333333333337,0.25,0.16666666666666666,0.08333333333333334,1.8333333333333333,2.4166666666666665,-0.5833333333333333,1.0,0.5833333333333334,0.41666666666666663,0.8333333333333334,1.8333333333333333,-0.9999999999999999,0,0,0,2,5706,2018-06-07,98.0,347.59,2018-06-07,37.0,708.35,,,,,-61.0,-360.76000000000005,,0,0,1,61.0,0.01020408163265306,0.02702702702702703,-0.01682294539437397,0,0,0,0,0,0,-0.9999999999999999,-0.4166666666666667
2024-02-07,2024,Ivory Coast,DR Congo,ivory coast,dr congo,African Cup of Nations,12,12,0,0.5,0.16666666666666666,0.33333333333333337,0.25,0.5833333333333334,-0.33333333333333337,2.0,0.8333333333333334,1.1666666666666665,1.0833333333333333,0.75,0.33333333333333326,0.9166666666666666,0.08333333333333333,0.8333333333333333,0,0,0,2,5707,2018-06-07,68.0,463.4,2018-06-07,38.0,705.87,,,,,-30.0,-242.47000000000003,,0,0,1,30.0,0.014705882352941176,0.02631578947368421,-0.011609907120743033,0,0,0,0,0,0,0.8333333333333333,0.325
2024-02-10,2024,Qatar,Jordan,qatar,jordan,AFC Asian Cup,12,12,0,0.5833333333333334,0.4166666666666667,0.16666666666666669,0.25,0.16666666666666666,0.08333333333333334,2.0833333333333335,1.4166666666666667,0.6666666666666667,0.8333333333333334,1.9166666666666667,-1.0833333333333335,1.25,-0.5,1.75,0,0,0,2,5708,2018-06-07,98.0,347.59,2018-06-07,110.0,296.18,,,,,12.0,51.40999999999997,,0,0,1,12.0,0.01020408163265306,0.00909090909090909,0.00111317254174397,0,0,0,0,0,0,1.7500000000000002,0.5458333333333334
2024-02-10,2024,South Africa,DR Congo,south africa,dr congo,African Cup of Nations,12,12,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.5833333333333334,-0.08333333333333337,0.9166666666666666,0.8333333333333334,0.08333333333333326,0.5833333333333334,0.75,-0.16666666666666663,0.3333333333333333,0.08333333333333333,0.25,1,0,0,1,5709,2018-06-07,74.0,427.68,2018-06-07,38.0,705.87,,,,,-36.0,-278.19,,0,0,1,36.0,0.013513513513513514,0.02631578947368421,-0.012802275960170695,0,0,0,0,0,0,0.2499999999999999,0.1375
2024-02-11,2024,Ivory Coast,Nigeria,ivory coast,nigeria,African Cup of Nations,12,12,0,0.5833333333333334,0.5,0.08333333333333337,0.25,0.4166666666666667,-0.16666666666666669,2.0833333333333335,1.6666666666666667,0.41666666666666674,0.8333333333333334,0.8333333333333334,0.0,1.25,0.8333333333333334,0.41666666666666663,0,0,0,2,5710,2018-06-07,68.0,463.4,2018-06-07,48.0,617.79,,,,,-20.0,-154.39,,0,0,1,20.0,0.014705882352941176,0.020833333333333332,-0.006127450980392156,0,0,0,0,0,0,0.41666666666666674,0.11666666666666667
2024-03-01,2024,Trinidad and Tobago,Jamaica,trinidad and tobago,jamaica,Friendly,12,12,0,0.5,0.5833333333333334,-0.08333333333333337,0.16666666666666666,0.25,-0.08333333333333334,1.5,2.0833333333333335,-0.5833333333333335,2.0,1.1666666666666667,0.8333333333333333,-0.5,0.9166666666666666,-1.4166666666666665,0,0,1,0,5711,2018-06-07,91.0,369.54,2018-06-07,54.0,588.13,,,,,-37.0,-218.58999999999997,,0,0,0,37.0,0.01098901098901099,0.018518518518518517,-0.007529507529507528,0,0,0,0,0,0,-1.4166666666666667,-0.41666666666666663
